customer_id,first_name,last_name,email,country,city,signup_date,age,gender,employment_status,annual_income,customer_segment,kyc_status,is_duplicate_profile
123297,Noah,Rossi,user123297@example.com,FR,Warsaw,2023-03-20,23,Other,Employed,13566.36,Student,Verified,False
123298,Julia,Nowak,user123298@example.com,Portugal,Brussels,2023-09-21,36,,Retired,96180.96,SMB Owner,Verified,False
123299,Liam,Jansen,user123299@example.com,France,Warsaw,2023-04-23,35,Female,Retired,48271.14,Young Professional,Verified,False
123300,Leo,Dubois,user123300@example.com,Netherlands,Rotterdam,2023-05-04,26,Male,Employed,4789.35,Student,Verified,False
123301,Leo,Nowak,user123301@example.com,Belgium,Warsaw,2023-02-18,35,,Employed,36586.21,Young Professional,Verified,False
123302,Emma,Dubois,user123302@example.com,Belgium,Brussels,2023-04-22,26,Male,Retired,,Student,Verified,False
123303,Lucas,Andersson,user123303@example.com,BE,Dublin,2022-09-16,44,Female,Student,38826.83,Mass Market,Verified,False
123304,Liam,Andersson,user123304@example.com,Netherlands,Madrid,2022-09-15,31,Male,Employed,36685.72,Young Professional,Rejected,False
123305,Emma,Andersson,user123305@example.com,Germany,Dublin,2022-10-30,60,Male,Self-employed,133337.39,Premium,Verified,False
123306,Noah,Andersson,user123306@example.com,France,Warsaw,2023-10-06,48,Male,Employed,40735.99,Mass Market,Verified,False
123307,Noah,Jansen,user123307@example.com,Italy,Rotterdam,2024-08-21,26,Female,Employed,30557.02,Mass Market,Pending,False
123308,Anna,Silva,user123308@example.com,Netherlands,Amsterdam,2023-01-22,41,Male,Employed,118149.19,Premium,Verified,False
123309,Liam,Smit,user123309@example.com,DE,Milan,2022-03-10,28,Male,Employed,25374.42,Young Professional,Verified,False
123310,Julia,Smit,user123310@example.com,Ireland,Amsterdam,2024-01-28,74,Female,Self-employed,41921.58,Retiree,Pending,False
123311,Daan,Dubois,user123311@example.com,Germany,Dublin,2023-08-12,31,Male,Self-employed,52098.54,Young Professional,Pending,False
123312,Finn,Muller,user123312@example.com,Ireland,Amsterdam,2022-01-29,64,Male,Employed,33830.23,Mass Market,Verified,False
123313,Anna,Jansen,user123313@example.com,Ireland,Berlin,2024-07-02,19,Male,Employed,9423.09,Student,Verified,False
123314,Emma,Martin,user123314@example.com,Netherlands,Brussels,2022-10-13,29,Female,Student,17914.36,Young Professional,Verified,False
123315,Sofia,Muller,user123315@example.com,Netherlands,Stockholm,2024-06-17,71,Male,Employed,26929.57,Retiree,Verified,False
123316,Emma,Muller,user123316@example.com,Italy,Rotterdam,2023-08-24,55,Male,Employed,124999.67,SMB Owner,Verified,False
123317,Sofia,Garcia,user123317@example.com,Sweden,Amsterdam,2024-11-13,59,Female,Employed,31199.44,Mass Market,Verified,False
123318,Sofia,Martin,user123318@example.com,DE,Stockholm,2024-05-15,19,Male,Retired,10017.91,Student,Verified,False
123319,Sara,Nowak,user123319@example.com,Italy,Berlin,2022-04-01,26,Female,Employed,29221.99,Young Professional,Verified,False
123320,Lucas,Nowak,user123320@example.com,Spain,Brussels,2023-07-16,35,Male,Employed,43508.52,Young Professional,Verified,False
123321,Sofia,Garcia,user123321@example.com,Belgium,Madrid,2024-11-24,74,Male,Employed,41548.15,Retiree,Verified,False
123322,Liam,Smit,user123322@example.com,ES,Warsaw,2022-08-06,24,,Retired,15367.73,Student,Verified,False
123323,Finn,Nowak,user123323@example.com,France,Madrid,2022-12-08,73,Female,Student,39123.2,Retiree,Rejected,False
123324,Emma,Rossi,user123324@example.com,Ireland,Warsaw,2024-06-10,48,Female,Student,97991.77,SMB Owner,Verified,False
123325,Anna,Muller,user123325@example.com,Netherlands,Stockholm,2022-10-28,47,Male,Self-employed,77008.29,SMB Owner,Verified,False
123326,Sara,Jansen,user123326@example.com,Italy,Milan,2024-08-10,27,,Employed,19555.64,Student,Pending,False
123327,Noah,Rossi,user123327@example.com,Netherlands,Madrid,2024-07-27,79,Male,Student,14800.32,Retiree,,False
123328,Anna,Rossi,user123328@example.com,Portugal,Warsaw,2024-01-12,27,Male,Self-employed,,Mass Market,Verified,False
123329,Emma,Garcia,user123329@example.com,Italy,Amsterdam,2022-11-20,27,Female,Employed,13725.04,Student,Verified,False
123330,Noah,Smit,user123330@example.com,Portugal,Dublin,2024-04-14,30,Male,Employed,109122.68,SMB Owner,Verified,False
123331,Daan,Smit,user123331@example.com,Ireland,Warsaw,2024-01-23,25,Female,Employed,34021.6,Young Professional,Verified,False
123332,Sara,Silva,user123332@example.com,Portugal,Warsaw,2024-10-11,43,Female,Self-employed,57583.76,SMB Owner,Verified,False
123333,Julia,Muller,user123333@example.com,Spain,Dublin,2022-11-10,28,Female,Employed,28599.11,Mass Market,Verified,False
123334,Mila,Martin,user123334@example.com,Belgium,Warsaw,2023-11-28,37,Male,Employed,46099.88,Young Professional,Verified,False
123335,Julia,Andersson,user123335@example.com,PL,Berlin,2022-12-28,80,Male,Employed,56659.27,Retiree,Pending,False
123336,Anna,Rossi,user123336@example.com,Germany,Warsaw,2022-12-17,27,Female,Student,,Student,Pending,False
123337,Daan,Garcia,user123337@example.com,The Netherlands,Berlin,2024-06-17,54,Male,Student,19309.38,Mass Market,Verified,False
123338,Julia,Martin,user123338@example.com,Spain,Madrid,2022-10-02,30,Male,Employed,55991.57,Young Professional,Verified,False
123339,Mila,Jansen,user123339@example.com,France,Paris,2023-02-05,23,Female,Employed,11180.02,Student,Verified,False
123340,Finn,Muller,user123340@example.com,Germany,Paris,2024-04-25,53,Female,Student,11875.69,Mass Market,Pending,False
123341,Sara,Jansen,user123341@example.com,France,Milan,2024-09-27,51,Male,Retired,16082.92,Mass Market,Verified,False
123342,Lucas,Silva,user123342@example.com,Spain,Amsterdam,2023-02-14,51,Male,Employed,42048.55,Mass Market,Verified,False
123343,Emma,Silva,user123343@example.com,Belgie,Dublin,2023-10-29,27,Female,Employed,14785.05,Student,Verified,False
123344,Leo,Smit,user123344@example.com,The Netherlands,Dublin,2024-01-16,58,Male,Employed,87383.98,Premium,Verified,False
123345,Julia,Silva,user123345@example.com,IT,Berlin,2023-06-04,63,Female,Employed,,Mass Market,Verified,False
123346,Leo,Nowak,user123346@example.com,France,Rotterdam,2023-09-11,27,Female,Self-employed,17957.25,Student,Verified,False
123347,Daan,Martin,user123347@example.com,Germany,Dublin,2024-01-25,31,Female,Student,26618.94,Young Professional,Pending,False
123348,Emma,Dubois,user123348@example.com,Spain,Madrid,2024-09-17,53,Female,Student,34908.93,Mass Market,Verified,False
123349,Lucas,Dubois,user123349@example.com,Nederland,Paris,2024-08-06,30,Female,Employed,21673.75,Mass Market,Verified,False
123350,Sofia,Andersson,user123350@example.com,Germany,Amsterdam,2022-06-30,45,Male,Self-employed,29394.01,Mass Market,Verified,False
123351,Liam,Andersson,user123351@example.com,Netherlands,Berlin,2023-03-02,57,Female,Unemployed,15166.47,Mass Market,Pending,False
123352,Mila,Nowak,user123352@example.com,Netherlands,Brussels,2023-12-03,32,Female,Retired,19921.39,Young Professional,Verified,False
123353,Daan,Muller,user123353@example.com,Belgium,Rotterdam,2023-11-01,47,Male,Employed,90735.86,SMB Owner,Verified,False
123354,Leo,Nowak,user123354@example.com,Germany,Brussels,2022-04-17,32,Female,Retired,,Young Professional,Pending,False
123355,Julia,Andersson,user123355@example.com,Ireland,Dublin,2022-11-30,58,Female,Employed,40689.82,Mass Market,Verified,False
123356,Anna,Silva,user123356@example.com,Netherlands,Paris,2024-09-23,47,Female,Employed,32267.37,Mass Market,Verified,False
123357,Mila,Rossi,user123357@example.com,Sweden,Warsaw,2024-08-08,57,Male,Self-employed,34413.1,Mass Market,Verified,False
123358,Leo,Andersson,user123358@example.com,France,Paris,2024-10-21,34,Female,Employed,167025.72,Premium,Verified,False
123359,Lucas,Martin,user123359@example.com,Belgium,Warsaw,2023-11-23,72,Male,,34040.59,Retiree,Verified,False
123360,Lucas,Silva,user123360@example.com,Netherlands,Dublin,2023-05-01,77,Male,Employed,43210.02,Retiree,Verified,False
123361,Anna,Andersson,user123361@example.com,Italy,Rotterdam,2023-09-07,59,Male,Unemployed,43173.53,Mass Market,Verified,False
123362,Julia,Smit,user123362@example.com,Netherlands,Amsterdam,2023-08-19,25,Female,Employed,47738.52,Young Professional,Verified,False
123363,Mila,Nowak,user123363@example.com,Spain,Paris,2024-11-02,58,Male,Employed,50132.53,Mass Market,Pending,False
123364,Daan,Muller,user123364@example.com,Spain,Dublin,2023-10-16,64,Male,Employed,27056.75,Retiree,Verified,False
123365,Emma,Rossi,user123365@example.com,Germany,Dublin,2022-05-22,51,Other,Employed,77706.15,SMB Owner,Verified,False
123366,Finn,Nowak,user123366@example.com,Belgium,Rotterdam,2023-08-02,32,Male,Employed,45744.61,Young Professional,Pending,False
123367,Julia,Smit,user123367@example.com,Netherlands,Milan,2024-09-25,56,Male,Employed,28138.28,Mass Market,Verified,False
123368,Daan,Nowak,user123368@example.com,Belgium,Brussels,2023-03-25,55,Male,,47620.51,Mass Market,Verified,False
123369,Mila,Garcia,user123369@example.com,Germany,Dublin,2024-12-04,31,Male,Employed,44722.05,Young Professional,Pending,False
123370,Noah,Dubois,user123370@example.com,Portugal,Berlin,2024-09-25,27,Female,Employed,21946.9,Student,Pending,False
123371,Liam,Garcia,user123371@example.com,Netherlands,Dublin,2024-06-15,21,Female,,,Student,,False
123372,Daan,Andersson,user123372@example.com,Sweden,Warsaw,2024-07-09,62,Female,Retired,47632.61,Retiree,Verified,False
123373,Sara,Silva,user123373@example.com,Belgium,Madrid,2023-05-30,26,Female,Self-employed,41547.39,Young Professional,Verified,False
123374,Sofia,Andersson,user123374@example.com,Netherlands,Rotterdam,2022-12-18,33,Male,Retired,16954.1,Mass Market,Verified,False
123375,Noah,Andersson,user123375@example.com,Belgium,Dublin,2023-08-04,40,Male,Employed,27817.21,Mass Market,Verified,False
123376,Julia,Martin,user123376@example.com,Spain,Paris,2022-12-16,37,,,54735.41,Premium,Verified,False
123377,Anna,Garcia,user123377@example.com,Belgium,Stockholm,2023-08-29,27,Female,Retired,,Student,Verified,False
123378,Noah,Nowak,user123378@example.com,France,Amsterdam,2023-02-07,46,Male,Employed,57547.19,Mass Market,Rejected,False
123379,Emma,Jansen,user123379@example.com,Germany,Paris,2023-12-15,65,Female,Retired,39338.6,Retiree,Verified,False
123380,Noah,Smit,user123380@example.com,Germany,Rotterdam,2023-04-20,40,Male,Retired,,Mass Market,Pending,False
123381,Daan,Martin,user123381@example.com,IE,Madrid,2024-04-09,38,Male,Self-employed,44679.94,Mass Market,Pending,False
123382,Liam,Silva,user123382@example.com,Italy,Dublin,2023-04-16,25,Female,Student,7008.01,Student,Verified,False
123383,Daan,Silva,user123383@example.com,Netherlands,Dublin,2023-12-12,33,Male,Employed,56226.74,Young Professional,Verified,False
123384,Noah,Jansen,user123384@example.com,Spain,Rotterdam,2024-04-11,29,Female,Employed,38315.97,Young Professional,Verified,False
123385,Sofia,Muller,user123385@example.com,Poland,Paris,2024-03-07,68,Female,Self-employed,,Retiree,Verified,False
123386,Sofia,Jansen,user123386@example.com,Netherlands,Paris,2024-01-07,52,Female,Student,28193.54,Mass Market,Verified,False
123387,Liam,Garcia,user123387@example.com,Netherlands,Berlin,2024-09-14,57,Female,Retired,12616.01,Mass Market,Verified,False
123388,Lucas,Silva,user123388@example.com,Poland,Milan,2024-07-18,36,Male,Retired,37431.03,Young Professional,Verified,False
123389,Anna,Muller,user123389@example.com,ES,Rotterdam,2022-07-26,25,Female,Self-employed,54906.68,Young Professional,Pending,False
123390,Leo,Rossi,user123390@example.com,Netherlands,Paris,2022-05-10,39,,Employed,58922.95,Mass Market,Pending,False
123391,Finn,Smit,user123391@example.com,Germany,Amsterdam,2022-05-31,57,Male,Student,31576.55,Mass Market,Verified,False
123392,Leo,Silva,user123392@example.com,Netherlands,Berlin,2022-07-22,25,Other,Self-employed,47618.9,Young Professional,Verified,False
123393,Finn,Muller,user123393@example.com,France,Paris,2022-01-03,56,Female,Employed,79334.77,SMB Owner,,False
123394,Daan,Dubois,user123394@example.com,NL,Amsterdam,2022-01-09,25,Male,Employed,8952.84,Student,Verified,False
123395,Mila,Garcia,user123395@example.com,Netherlands,Rotterdam,2022-03-22,38,Female,,23018.66,Mass Market,Pending,False
123396,Sofia,Nowak,user123396@example.com,Netherlands,Warsaw,2023-02-16,24,Female,Employed,6780.86,Student,Verified,False
123397,Lucas,Jansen,user123397@example.com,Netherlands,Rotterdam,2024-10-23,65,Female,Employed,102740.05,Premium,Verified,False
123398,Sara,Smit,user123398@example.com,Sweden,Dublin,2022-04-15,35,Male,Employed,39058.15,Young Professional,Verified,False
123399,Lucas,Smit,user123399@example.com,Netherlands,Berlin,2022-09-21,61,Male,Employed,,Mass Market,Verified,False
123400,Sofia,Muller,user123400@example.com,Netherlands,Berlin,2023-06-16,31,Male,Student,40894.98,Young Professional,Verified,False
123401,Sofia,Dubois,user123401@example.com,Ireland,Paris,2022-04-02,48,Male,Employed,41534.1,Mass Market,Verified,False
123402,Sara,Silva,user123402@example.com,Germany,Amsterdam,2023-06-03,42,Female,Unemployed,100076.31,Premium,Verified,False
123403,Anna,Garcia,user123403@example.com,Germany,Warsaw,2024-07-27,31,Male,Employed,52272.64,Mass Market,Verified,False
123404,Sara,Rossi,user123404@example.com,Germany,Madrid,2023-10-19,34,Female,Retired,48032.64,Mass Market,Verified,False
123405,Mila,Rossi,user123405@example.com,Netherlands,Madrid,2022-03-10,65,Male,Student,24717.79,Mass Market,Verified,False
123406,Emma,Garcia,user123406@example.com,Poland,Madrid,2023-01-14,75,Female,Employed,16401.73,Retiree,Verified,False
123407,Mila,Muller,user123407@example.com,Germany,Madrid,2023-08-02,64,Female,Employed,33235.54,Mass Market,Verified,False
123408,Sofia,Nowak,user123408@example.com,Netherlands,Brussels,2024-07-06,63,Male,Employed,47070.02,Mass Market,Pending,False
123409,Mila,Garcia,user123409@example.com,Netherlands,Stockholm,2024-06-20,24,Female,Student,44410.41,Young Professional,Verified,False
123410,Julia,Andersson,user123410@example.com,Spain,Stockholm,2024-10-12,30,Female,Employed,10622.62,Mass Market,Verified,False
123411,Finn,Andersson,user123411@example.com,Netherlands,Dublin,2022-09-05,50,Female,Employed,109107.46,Premium,Verified,False
123412,Finn,Jansen,user123412@example.com,Germany,Dublin,2023-02-17,36,Male,Employed,51976.78,Young Professional,Verified,False
123413,Lucas,Andersson,user123413@example.com,Netherlands,Rotterdam,2024-07-02,31,Female,Employed,61847.73,Mass Market,Verified,False
123414,Mila,Nowak,user123414@example.com,Portugal,Madrid,2023-10-17,36,Female,Self-employed,36482.87,Young Professional,Verified,False
123415,Mila,Martin,user123415@example.com,France,Madrid,2022-01-24,28,Female,Student,52346.03,Young Professional,Verified,False
123416,Lucas,Garcia,user123416@example.com,France,Amsterdam,2023-02-03,48,Female,Self-employed,92504.68,Premium,Verified,False
123417,Julia,Rossi,user123417@example.com,Italy,Milan,2024-09-01,71,Male,Employed,17466.09,Retiree,Verified,False
123418,Emma,Silva,user123418@example.com,Belgium,Warsaw,2023-08-15,24,Male,Student,16898.83,Student,Verified,False
123419,Sara,Martin,user123419@example.com,Sweden,Madrid,2023-03-07,27,Male,Employed,18225.07,Student,Verified,False
123420,Julia,Andersson,user123420@example.com,Belgie,Berlin,2022-06-13,76,Female,Retired,45928.16,Retiree,Verified,False
123421,Anna,Smit,user123421@example.com,Portugal,Paris,2024-10-01,41,Male,Student,88620.52,Premium,Verified,False
123422,Leo,Garcia,user123422@example.com,Netherlands,Madrid,2022-03-24,29,Female,Employed,36769.43,Young Professional,Verified,False
123423,Sara,Andersson,user123423@example.com,Netherlands,Stockholm,2022-02-18,40,Male,Self-employed,154548.68,Premium,Verified,False
123424,Mila,Nowak,user123424@example.com,Spain,Dublin,2022-01-01,43,Female,Employed,56078.51,SMB Owner,Verified,False
123425,Mila,Garcia,user123425@example.com,Netherlands,Madrid,2022-08-02,78,Male,Employed,33552.64,Retiree,Verified,False
123426,Sara,Andersson,user123426@example.com,Ireland,Dublin,2024-11-14,19,Male,Employed,11621.18,Student,Pending,False
123427,Sofia,Dubois,user123427@example.com,Germany,Amsterdam,2024-06-13,29,Male,,37352.06,Young Professional,Verified,False
123428,Leo,Dubois,user123428@example.com,Netherlands,Warsaw,2022-08-02,26,Female,Retired,13877.79,Student,Rejected,False
123429,Noah,Martin,user123429@example.com,Germany,Warsaw,2024-07-24,23,Female,Student,56325.33,Mass Market,Pending,False
123430,Sara,Andersson,user123430@example.com,Belgium,Berlin,2022-11-07,18,Female,Unemployed,19605.56,Student,Verified,False
123431,Emma,Silva,user123431@example.com,Sweden,Madrid,2023-01-07,39,Female,Employed,111194.74,Premium,Verified,False
123432,Noah,Smit,user123432@example.com,Germany,Brussels,2024-04-19,57,Male,,44605.64,SMB Owner,Verified,False
123433,Lucas,Garcia,user123433@example.com,Germany,Milan,2022-12-29,35,Female,Unemployed,42852.94,Young Professional,Verified,False
123434,Daan,Muller,user123434@example.com,Netherlands,Brussels,2024-12-14,46,Other,,90695.31,Premium,Verified,False
123435,Daan,Martin,user123435@example.com,Netherlands,Warsaw,2024-09-05,65,Female,Employed,28867.13,Retiree,Rejected,False
123436,Sara,Jansen,user123436@example.com,France,Warsaw,2022-11-20,72,Male,Employed,31843.32,Retiree,Verified,False
123437,Lucas,Andersson,user123437@example.com,Germany,Stockholm,2022-02-04,25,Female,Employed,23525.03,Young Professional,Verified,False
123438,Daan,Nowak,user123438@example.com,Spain,Amsterdam,2023-05-16,43,Male,Retired,72242.04,Premium,Pending,False
123439,Leo,Jansen,user123439@example.com,France,Stockholm,2022-05-16,36,Male,Student,46463.67,SMB Owner,Verified,False
